"ID";"Geslacht";"LeeftijdOp31December";"Geboorteland";"BurgerlijkeStaat";"Perioden";"Immigratie_1"
"3067761";"T001038";"60700";"G008633";"T001019";"2016JJ00";"      82"
"3067762";"T001038";"60700";"G008633";"T001019";"2017JJ00";"      53"
"3067855";"T001038";"60700";"G008634";"T001019";"1995JJ00";"      32"
"3067856";"T001038";"60700";"G008634";"T001019";"1996JJ00";"      39"
"3067857";"T001038";"60700";"G008634";"T001019";"1997JJ00";"      32"
"3067858";"T001038";"60700";"G008634";"T001019";"1998JJ00";"      26"
"3067859";"T001038";"60700";"G008634";"T001019";"1999JJ00";"      15"
"3067860";"T001038";"60700";"G008634";"T001019";"2000JJ00";"      28"
"3067861";"T001038";"60700";"G008634";"T001019";"2001JJ00";"      30"
"3067862";"T001038";"60700";"G008634";"T001019";"2002JJ00";"      19"
"3067863";"T001038";"60700";"G008634";"T001019";"2003JJ00";"      12"
"3067864";"T001038";"60700";"G008634";"T001019";"2004JJ00";"       5"
"3067865";"T001038";"60700";"G008634";"T001019";"2005JJ00";"       7"
"3067866";"T001038";"60700";"G008634";"T001019";"2006JJ00";"      10"
"3067867";"T001038";"60700";"G008634";"T001019";"2007JJ00";"      15"
"3067868";"T001038";"60700";"G008634";"T001019";"2008JJ00";"      17"
"3067869";"T001038";"60700";"G008634";"T001019";"2009JJ00";"      24"
"3067870";"T001038";"60700";"G008634";"T001019";"2010JJ00";"      21"
"3067871";"T001038";"60700";"G008634";"T001019";"2011JJ00";"      13"
"3067872";"T001038";"60700";"G008634";"T001019";"2012JJ00";"      27"
"3067873";"T001038";"60700";"G008634";"T001019";"2013JJ00";"      22"
"3067874";"T001038";"60700";"G008634";"T001019";"2014JJ00";"      27"
"3067875";"T001038";"60700";"G008634";"T001019";"2015JJ00";"      18"
"3067876";"T001038";"60700";"G008634";"T001019";"2016JJ00";"      24"
"3067877";"T001038";"60700";"G008634";"T001019";"2017JJ00";"      24"
"3077630";"T001038";"60700";"G008723";"T001019";"1995JJ00";"       4"
"3077631";"T001038";"60700";"G008723";"T001019";"1996JJ00";"       3"
"3077632";"T001038";"60700";"G008723";"T001019";"1997JJ00";"       4"
"3077633";"T001038";"60700";"G008723";"T001019";"1998JJ00";"       5"
"3077634";"T001038";"60700";"G008723";"T001019";"1999JJ00";"       2"
"3077635";"T001038";"60700";"G008723";"T001019";"2000JJ00";"       5"
"3077636";"T001038";"60700";"G008723";"T001019";"2001JJ00";"       5"
"3077637";"T001038";"60700";"G008723";"T001019";"2002JJ00";"       4"
"3077638";"T001038";"60700";"G008723";"T001019";"2003JJ00";"       4"
"3077639";"T001038";"60700";"G008723";"T001019";"2004JJ00";"       1"
"3077640";"T001038";"60700";"G008723";"T001019";"2005JJ00";"       1"
"3077641";"T001038";"60700";"G008723";"T001019";"2006JJ00";"       4"
"3077642";"T001038";"60700";"G008723";"T001019";"2007JJ00";"      16"
"3077643";"T001038";"60700";"G008723";"T001019";"2008JJ00";"      14"
"3077644";"T001038";"60700";"G008723";"T001019";"2009JJ00";"      11"
"3077645";"T001038";"60700";"G008723";"T001019";"2010JJ00";"      15"
"3077646";"T001038";"60700";"G008723";"T001019";"2011JJ00";"      21"
"3077647";"T001038";"60700";"G008723";"T001019";"2012JJ00";"      21"
"3077648";"T001038";"60700";"G008723";"T001019";"2013JJ00";"      16"
"3077649";"T001038";"60700";"G008723";"T001019";"2014JJ00";"      40"
"3077650";"T001038";"60700";"G008723";"T001019";"2015JJ00";"      37"
"3077651";"T001038";"60700";"G008723";"T001019";"2016JJ00";"      40"
"3077652";"T001038";"60700";"G008723";"T001019";"2017JJ00";"      50"
"3080275";"T001038";"60700";"G008746";"T001019";"1995JJ00";"       0"
"3080276";"T001038";"60700";"G008746";"T001019";"1996JJ00";"       0"
"3080277";"T001038";"60700";"G008746";"T001019";"1997JJ00";"       1"
"3080278";"T001038";"60700";"G008746";"T001019";"1998JJ00";"       1"
"3080279";"T001038";"60700";"G008746";"T001019";"1999JJ00";"       0"
"3080280";"T001038";"60700";"G008746";"T001019";"2000JJ00";"       4"
"3080281";"T001038";"60700";"G008746";"T001019";"2001JJ00";"       3"
"3080282";"T001038";"60700";"G008746";"T001019";"2002JJ00";"       4"
"3080283";"T001038";"60700";"G008746";"T001019";"2003JJ00";"       4"
"3080284";"T001038";"60700";"G008746";"T001019";"2004JJ00";"       1"
"3080285";"T001038";"60700";"G008746";"T001019";"2005JJ00";"       0"
"3080286";"T001038";"60700";"G008746";"T001019";"2006JJ00";"       2"
"3080287";"T001038";"60700";"G008746";"T001019";"2007JJ00";"       1"
"3080288";"T001038";"60700";"G008746";"T001019";"2008JJ00";"       1"
"3080289";"T001038";"60700";"G008746";"T001019";"2009JJ00";"       2"
"3080290";"T001038";"60700";"G008746";"T001019";"2010JJ00";"       1"
"3080291";"T001038";"60700";"G008746";"T001019";"2011JJ00";"       1"
"3080292";"T001038";"60700";"G008746";"T001019";"2012JJ00";"       1"
"3080293";"T001038";"60700";"G008746";"T001019";"2013JJ00";"       2"
"3080294";"T001038";"60700";"G008746";"T001019";"2014JJ00";"       3"
"3080295";"T001038";"60700";"G008746";"T001019";"2015JJ00";"       1"
"3080296";"T001038";"60700";"G008746";"T001019";"2016JJ00";"       2"
"3080297";"T001038";"60700";"G008746";"T001019";"2017JJ00";"       0"
"3081195";"T001038";"60700";"G008753";"T001019";"1995JJ00";"       2"
"3081196";"T001038";"60700";"G008753";"T001019";"1996JJ00";"       6"
"3081197";"T001038";"60700";"G008753";"T001019";"1997JJ00";"       9"
"3081198";"T001038";"60700";"G008753";"T001019";"1998JJ00";"       5"
"3081199";"T001038";"60700";"G008753";"T001019";"1999JJ00";"       9"
"3081200";"T001038";"60700";"G008753";"T001019";"2000JJ00";"      17"
"3081201";"T001038";"60700";"G008753";"T001019";"2001JJ00";"      20"
"3081202";"T001038";"60700";"G008753";"T001019";"2002JJ00";"      11"
"3081203";"T001038";"60700";"G008753";"T001019";"2003JJ00";"       9"
"3081204";"T001038";"60700";"G008753";"T001019";"2004JJ00";"       2"
"3081205";"T001038";"60700";"G008753";"T001019";"2005JJ00";"       2"
"3081206";"T001038";"60700";"G008753";"T001019";"2006JJ00";"       3"
"3081207";"T001038";"60700";"G008753";"T001019";"2007JJ00";"       1"
"3081208";"T001038";"60700";"G008753";"T001019";"2008JJ00";"       3"
"3081209";"T001038";"60700";"G008753";"T001019";"2009JJ00";"       2"
"3081210";"T001038";"60700";"G008753";"T001019";"2010JJ00";"       2"
"3081211";"T001038";"60700";"G008753";"T001019";"2011JJ00";"       2"
"3081212";"T001038";"60700";"G008753";"T001019";"2012JJ00";"      11"
"3081213";"T001038";"60700";"G008753";"T001019";"2013JJ00";"      49"
"3081214";"T001038";"60700";"G008753";"T001019";"2014JJ00";"      97"
"3081215";"T001038";"60700";"G008753";"T001019";"2015JJ00";"     234"
"3081216";"T001038";"60700";"G008753";"T001019";"2016JJ00";"     415"
"3081217";"T001038";"60700";"G008753";"T001019";"2017JJ00";"     301"
"3082920";"T001038";"60700";"G008766";"T001019";"1995JJ00";"      74"
"3082921";"T001038";"60700";"G008766";"T001019";"1996JJ00";"      95"
"3082922";"T001038";"60700";"G008766";"T001019";"1997JJ00";"     106"
"3082923";"T001038";"60700";"G008766";"T001019";"1998JJ00";"     100"
"3082924";"T001038";"60700";"G008766";"T001019";"1999JJ00";"      65"
"3082925";"T001038";"60700";"G008766";"T001019";"2000JJ00";"      61"
"3082926";"T001038";"60700";"G008766";"T001019";"2001JJ00";"      69"
"3082927";"T001038";"60700";"G008766";"T001019";"2002JJ00";"      47"
"3082928";"T001038";"60700";"G008766";"T001019";"2003JJ00";"      55"
"3082929";"T001038";"60700";"G008766";"T001019";"2004JJ00";"      45"
"3082930";"T001038";"60700";"G008766";"T001019";"2005JJ00";"      24"
"3082931";"T001038";"60700";"G008766";"T001019";"2006JJ00";"      49"
"3082932";"T001038";"60700";"G008766";"T001019";"2007JJ00";"      45"
"3082933";"T001038";"60700";"G008766";"T001019";"2008JJ00";"      39"
"3082934";"T001038";"60700";"G008766";"T001019";"2009JJ00";"      49"
"3082935";"T001038";"60700";"G008766";"T001019";"2010JJ00";"      56"
"3082936";"T001038";"60700";"G008766";"T001019";"2011JJ00";"      52"
"3082937";"T001038";"60700";"G008766";"T001019";"2012JJ00";"      56"
"3082938";"T001038";"60700";"G008766";"T001019";"2013JJ00";"      54"
"3082939";"T001038";"60700";"G008766";"T001019";"2014JJ00";"      46"
"3082940";"T001038";"60700";"G008766";"T001019";"2015JJ00";"      57"
"3082941";"T001038";"60700";"G008766";"T001019";"2016JJ00";"      57"
"3082942";"T001038";"60700";"G008766";"T001019";"2017JJ00";"      80"
"3086715";"T001038";"60800";"G008533";"T001019";"1995JJ00";"       9"
"3086716";"T001038";"60800";"G008533";"T001019";"1996JJ00";"      11"
"3086717";"T001038";"60800";"G008533";"T001019";"1997JJ00";"      32"
"3086718";"T001038";"60800";"G008533";"T001019";"1998JJ00";"      19"
"3086719";"T001038";"60800";"G008533";"T001019";"1999JJ00";"      42"
"3086720";"T001038";"60800";"G008533";"T001019";"2000JJ00";"      21"
"3086721";"T001038";"60800";"G008533";"T001019";"2001JJ00";"      21"
"3086722";"T001038";"60800";"G008533";"T001019";"2002JJ00";"      17"
"3086723";"T001038";"60800";"G008533";"T001019";"2003JJ00";"      13"
"3086724";"T001038";"60800";"G008533";"T001019";"2004JJ00";"       8"
"3086725";"T001038";"60800";"G008533";"T001019";"2005JJ00";"       9"
"3086726";"T001038";"60800";"G008533";"T001019";"2006JJ00";"       3"
"3086727";"T001038";"60800";"G008533";"T001019";"2007JJ00";"       2"
"3086728";"T001038";"60800";"G008533";"T001019";"2008JJ00";"       4"
"3086729";"T001038";"60800";"G008533";"T001019";"2009JJ00";"       5"
"3086730";"T001038";"60800";"G008533";"T001019";"2010JJ00";"      15"
"3086731";"T001038";"60800";"G008533";"T001019";"2011JJ00";"      12"
"3086732";"T001038";"60800";"G008533";"T001019";"2012JJ00";"      14"
"3086733";"T001038";"60800";"G008533";"T001019";"2013JJ00";"       6"
"3086734";"T001038";"60800";"G008533";"T001019";"2014JJ00";"       6"
"3086735";"T001038";"60800";"G008533";"T001019";"2015JJ00";"      14"
"3086736";"T001038";"60800";"G008533";"T001019";"2016JJ00";"      24"
"3086737";"T001038";"60800";"G008533";"T001019";"2017JJ00";"      14"
"3089590";"T001038";"60800";"G008559";"T001019";"1995JJ00";"       0"
"3089591";"T001038";"60800";"G008559";"T001019";"1996JJ00";"       1"
"3089592";"T001038";"60800";"G008559";"T001019";"1997JJ00";"       0"
"3089593";"T001038";"60800";"G008559";"T001019";"1998JJ00";"       0"
"3089594";"T001038";"60800";"G008559";"T001019";"1999JJ00";"       0"
"3089595";"T001038";"60800";"G008559";"T001019";"2000JJ00";"       0"
"3089596";"T001038";"60800";"G008559";"T001019";"2001JJ00";"       0"
"3089597";"T001038";"60800";"G008559";"T001019";"2002JJ00";"       1"
"3089598";"T001038";"60800";"G008559";"T001019";"2003JJ00";"       0"
"3089599";"T001038";"60800";"G008559";"T001019";"2004JJ00";"       0"
"3089600";"T001038";"60800";"G008559";"T001019";"2005JJ00";"       0"
"3089601";"T001038";"60800";"G008559";"T001019";"2006JJ00";"       0"
"3089602";"T001038";"60800";"G008559";"T001019";"2007JJ00";"       0"
"3089603";"T001038";"60800";"G008559";"T001019";"2008JJ00";"       0"
"3089604";"T001038";"60800";"G008559";"T001019";"2009JJ00";"       0"
"3089605";"T001038";"60800";"G008559";"T001019";"2010JJ00";"       0"
"3089606";"T001038";"60800";"G008559";"T001019";"2011JJ00";"       0"
"3089607";"T001038";"60800";"G008559";"T001019";"2012JJ00";"       0"
"3089608";"T001038";"60800";"G008559";"T001019";"2013JJ00";"       0"
"3089609";"T001038";"60800";"G008559";"T001019";"2014JJ00";"       0"
"3089610";"T001038";"60800";"G008559";"T001019";"2015JJ00";"       0"
"3089611";"T001038";"60800";"G008559";"T001019";"2016JJ00";"       0"
"3089612";"T001038";"60800";"G008559";"T001019";"2017JJ00";"       0"
"3091315";"T001038";"60800";"G008575";"T001019";"1995JJ00";"       7"
"3091316";"T001038";"60800";"G008575";"T001019";"1996JJ00";"       7"
"3091317";"T001038";"60800";"G008575";"T001019";"1997JJ00";"       6"
"3091318";"T001038";"60800";"G008575";"T001019";"1998JJ00";"       9"
"3091319";"T001038";"60800";"G008575";"T001019";"1999JJ00";"       6"
"3091320";"T001038";"60800";"G008575";"T001019";"2000JJ00";"       8"
"3091321";"T001038";"60800";"G008575";"T001019";"2001JJ00";"       1"
"3091322";"T001038";"60800";"G008575";"T001019";"2002JJ00";"       2"
"3091323";"T001038";"60800";"G008575";"T001019";"2003JJ00";"       7"
"3091324";"T001038";"60800";"G008575";"T001019";"2004JJ00";"       2"
"3091325";"T001038";"60800";"G008575";"T001019";"2005JJ00";"       2"
"3091326";"T001038";"60800";"G008575";"T001019";"2006JJ00";"       4"
"3091327";"T001038";"60800";"G008575";"T001019";"2007JJ00";"       9"
"3091328";"T001038";"60800";"G008575";"T001019";"2008JJ00";"       8"
"3091329";"T001038";"60800";"G008575";"T001019";"2009JJ00";"      12"
"3091330";"T001038";"60800";"G008575";"T001019";"2010JJ00";"       9"
"3091331";"T001038";"60800";"G008575";"T001019";"2011JJ00";"       5"
"3091332";"T001038";"60800";"G008575";"T001019";"2012JJ00";"       6"
"3091333";"T001038";"60800";"G008575";"T001019";"2013JJ00";"       5"
"3091334";"T001038";"60800";"G008575";"T001019";"2014JJ00";"       3"
"3091335";"T001038";"60800";"G008575";"T001019";"2015JJ00";"       3"
"3091336";"T001038";"60800";"G008575";"T001019";"2016JJ00";"       6"
"3091337";"T001038";"60800";"G008575";"T001019";"2017JJ00";"       4"
"3093500";"T001038";"60800";"G008597";"T001019";"1995JJ00";"       0"
"3093501";"T001038";"60800";"G008597";"T001019";"1996JJ00";"       0"
"3093502";"T001038";"60800";"G008597";"T001019";"1997JJ00";"       0"
"3093503";"T001038";"60800";"G008597";"T001019";"1998JJ00";"       0"
"3093504";"T001038";"60800";"G008597";"T001019";"1999JJ00";"       0"
"3093505";"T001038";"60800";"G008597";"T001019";"2000JJ00";"       0"
"3093506";"T001038";"60800";"G008597";"T001019";"2001JJ00";"       0"
"3093507";"T001038";"60800";"G008597";"T001019";"2002JJ00";"       1"
"3093508";"T001038";"60800";"G008597";"T001019";"2003JJ00";"       0"
"3093509";"T001038";"60800";"G008597";"T001019";"2004JJ00";"       0"
"3093510";"T001038";"60800";"G008597";"T001019";"2005JJ00";"       0"
"3093511";"T001038";"60800";"G008597";"T001019";"2006JJ00";"       1"
"3093512";"T001038";"60800";"G008597";"T001019";"2007JJ00";"       0"
"3093513";"T001038";"60800";"G008597";"T001019";"2008JJ00";"       0"
"3093514";"T001038";"60800";"G008597";"T001019";"2009JJ00";"       2"
"3093515";"T001038";"60800";"G008597";"T001019";"2010JJ00";"       1"
"3093516";"T001038";"60800";"G008597";"T001019";"2011JJ00";"       3"
"3093517";"T001038";"60800";"G008597";"T001019";"2012JJ00";"       1"
"3093518";"T001038";"60800";"G008597";"T001019";"2013JJ00";"       0"
"3093519";"T001038";"60800";"G008597";"T001019";"2014JJ00";"       4"
"3093520";"T001038";"60800";"G008597";"T001019";"2015JJ00";"       0"
"3093521";"T001038";"60800";"G008597";"T001019";"2016JJ00";"       2"
"3093522";"T001038";"60800";"G008597";"T001019";"2017JJ00";"       8"
"3097410";"T001038";"60800";"G008633";"T001019";"1995JJ00";"      11"
"3097411";"T001038";"60800";"G008633";"T001019";"1996JJ00";"      12"
"3097412";"T001038";"60800";"G008633";"T001019";"1997JJ00";"      18"
"3097413";"T001038";"60800";"G008633";"T001019";"1998JJ00";"      26"
"3097414";"T001038";"60800";"G008633";"T001019";"1999JJ00";"      19"
"3097415";"T001038";"60800";"G008633";"T001019";"2000JJ00";"      19"
"3097416";"T001038";"60800";"G008633";"T001019";"2001JJ00";"      20"
"3097417";"T001038";"60800";"G008633";"T001019";"2002JJ00";"      24"
"3097418";"T001038";"60800";"G008633";"T001019";"2003JJ00";"      15"
"3097419";"T001038";"60800";"G008633";"T001019";"2004JJ00";"       3"
"3097420";"T001038";"60800";"G008633";"T001019";"2005JJ00";"       5"
"3097421";"T001038";"60800";"G008633";"T001019";"2006JJ00";"       9"
"3097422";"T001038";"60800";"G008633";"T001019";"2007JJ00";"      26"
"3097423";"T001038";"60800";"G008633";"T001019";"2008JJ00";"      22"
"3097424";"T001038";"60800";"G008633";"T001019";"2009JJ00";"      30"
"3097425";"T001038";"60800";"G008633";"T001019";"2010JJ00";"      21"
"3097426";"T001038";"60800";"G008633";"T001019";"2011JJ00";"      28"
"3097427";"T001038";"60800";"G008633";"T001019";"2012JJ00";"      47"
"3097428";"T001038";"60800";"G008633";"T001019";"2013JJ00";"      19"
"3097429";"T001038";"60800";"G008633";"T001019";"2014JJ00";"      19"
"3097430";"T001038";"60800";"G008633";"T001019";"2015JJ00";"      14"
"3097431";"T001038";"60800";"G008633";"T001019";"2016JJ00";"      20"
"3097432";"T001038";"60800";"G008633";"T001019";"2017JJ00";"      18"
"3097525";"T001038";"60800";"G008634";"T001019";"1995JJ00";"      11"
"3097526";"T001038";"60800";"G008634";"T001019";"1996JJ00";"      20"
"3097527";"T001038";"60800";"G008634";"T001019";"1997JJ00";"      13"
"3097528";"T001038";"60800";"G008634";"T001019";"1998JJ00";"       5"
"3097529";"T001038";"60800";"G008634";"T001019";"1999JJ00";"       5"
"3097530";"T001038";"60800";"G008634";"T001019";"2000JJ00";"      14"
"3097531";"T001038";"60800";"G008634";"T001019";"2001JJ00";"       9"
"3097532";"T001038";"60800";"G008634";"T001019";"2002JJ00";"       8"
"3097533";"T001038";"60800";"G008634";"T001019";"2003JJ00";"       3"
"3097534";"T001038";"60800";"G008634";"T001019";"2004JJ00";"       5"
"3097535";"T001038";"60800";"G008634";"T001019";"2005JJ00";"       4"
"3097536";"T001038";"60800";"G008634";"T001019";"2006JJ00";"       8"
"3097537";"T001038";"60800";"G008634";"T001019";"2007JJ00";"       3"
"3097538";"T001038";"60800";"G008634";"T001019";"2008JJ00";"       7"
"3097539";"T001038";"60800";"G008634";"T001019";"2009JJ00";"       3"
"3097540";"T001038";"60800";"G008634";"T001019";"2010JJ00";"       8"
"3097541";"T001038";"60800";"G008634";"T001019";"2011JJ00";"      10"
"3097542";"T001038";"60800";"G008634";"T001019";"2012JJ00";"       5"
"3097543";"T001038";"60800";"G008634";"T001019";"2013JJ00";"       4"
"3097544";"T001038";"60800";"G008634";"T001019";"2014JJ00";"       3"
"3097545";"T001038";"60800";"G008634";"T001019";"2015JJ00";"       8"
"3097546";"T001038";"60800";"G008634";"T001019";"2016JJ00";"       7"
"3097547";"T001038";"60800";"G008634";"T001019";"2017JJ00";"       5"
"3107300";"T001038";"60800";"G008723";"T001019";"1995JJ00";"       0"
"3107301";"T001038";"60800";"G008723";"T001019";"1996JJ00";"       1"
"3107302";"T001038";"60800";"G008723";"T001019";"1997JJ00";"       4"
"3107303";"T001038";"60800";"G008723";"T001019";"1998JJ00";"       2"
"3107304";"T001038";"60800";"G008723";"T001019";"1999JJ00";"       0"
"3107305";"T001038";"60800";"G008723";"T001019";"2000JJ00";"       1"
"3107306";"T001038";"60800";"G008723";"T001019";"2001JJ00";"       1"
"3107307";"T001038";"60800";"G008723";"T001019";"2002JJ00";"       2"
"3107308";"T001038";"60800";"G008723";"T001019";"2003JJ00";"       2"
"3107309";"T001038";"60800";"G008723";"T001019";"2004JJ00";"       0"
"3107310";"T001038";"60800";"G008723";"T001019";"2005JJ00";"       1"
"3107311";"T001038";"60800";"G008723";"T001019";"2006JJ00";"       0"
"3107312";"T001038";"60800";"G008723";"T001019";"2007JJ00";"       7"
"3107313";"T001038";"60800";"G008723";"T001019";"2008JJ00";"       7"
"3107314";"T001038";"60800";"G008723";"T001019";"2009JJ00";"       4"
"3107315";"T001038";"60800";"G008723";"T001019";"2010JJ00";"       8"
"3107316";"T001038";"60800";"G008723";"T001019";"2011JJ00";"      10"
"3107317";"T001038";"60800";"G008723";"T001019";"2012JJ00";"       8"
"3107318";"T001038";"60800";"G008723";"T001019";"2013JJ00";"       7"
"3107319";"T001038";"60800";"G008723";"T001019";"2014JJ00";"       8"
"3107320";"T001038";"60800";"G008723";"T001019";"2015JJ00";"       5"
"3107321";"T001038";"60800";"G008723";"T001019";"2016JJ00";"       9"
"3107322";"T001038";"60800";"G008723";"T001019";"2017JJ00";"      18"
"3109945";"T001038";"60800";"G008746";"T001019";"1995JJ00";"       1"
"3109946";"T001038";"60800";"G008746";"T001019";"1996JJ00";"       0"
"3109947";"T001038";"60800";"G008746";"T001019";"1997JJ00";"       0"
"3109948";"T001038";"60800";"G008746";"T001019";"1998JJ00";"       1"
"3109949";"T001038";"60800";"G008746";"T001019";"1999JJ00";"       0"
"3109950";"T001038";"60800";"G008746";"T001019";"2000JJ00";"       1"
"3109951";"T001038";"60800";"G008746";"T001019";"2001JJ00";"       0"
"3109952";"T001038";"60800";"G008746";"T001019";"2002JJ00";"       2"
"3109953";"T001038";"60800";"G008746";"T001019";"2003JJ00";"       0"
"3109954";"T001038";"60800";"G008746";"T001019";"2004JJ00";"       0"
"3109955";"T001038";"60800";"G008746";"T001019";"2005JJ00";"       0"
"3109956";"T001038";"60800";"G008746";"T001019";"2006JJ00";"       0"
"3109957";"T001038";"60800";"G008746";"T001019";"2007JJ00";"       0"
"3109958";"T001038";"60800";"G008746";"T001019";"2008JJ00";"       0"
"3109959";"T001038";"60800";"G008746";"T001019";"2009JJ00";"       1"
"3109960";"T001038";"60800";"G008746";"T001019";"2010JJ00";"       0"
"3109961";"T001038";"60800";"G008746";"T001019";"2011JJ00";"       0"
"3109962";"T001038";"60800";"G008746";"T001019";"2012JJ00";"       0"
"3109963";"T001038";"60800";"G008746";"T001019";"2013JJ00";"       0"
"3109964";"T001038";"60800";"G008746";"T001019";"2014JJ00";"       1"
"3109965";"T001038";"60800";"G008746";"T001019";"2015JJ00";"       0"
"3109966";"T001038";"60800";"G008746";"T001019";"2016JJ00";"       0"
"3109967";"T001038";"60800";"G008746";"T001019";"2017JJ00";"       1"
"3110865";"T001038";"60800";"G008753";"T001019";"1995JJ00";"       0"
"3110866";"T001038";"60800";"G008753";"T001019";"1996JJ00";"       3"
"3110867";"T001038";"60800";"G008753";"T001019";"1997JJ00";"       3"
"3110868";"T001038";"60800";"G008753";"T001019";"1998JJ00";"       4"
"3110869";"T001038";"60800";"G008753";"T001019";"1999JJ00";"       3"
"3110870";"T001038";"60800";"G008753";"T001019";"2000JJ00";"       3"
"3110871";"T001038";"60800";"G008753";"T001019";"2001JJ00";"       8"
"3110872";"T001038";"60800";"G008753";"T001019";"2002JJ00";"       3"
"3110873";"T001038";"60800";"G008753";"T001019";"2003JJ00";"       1"
"3110874";"T001038";"60800";"G008753";"T001019";"2004JJ00";"       1"
"3110875";"T001038";"60800";"G008753";"T001019";"2005JJ00";"       0"
"3110876";"T001038";"60800";"G008753";"T001019";"2006JJ00";"       0"
"3110877";"T001038";"60800";"G008753";"T001019";"2007JJ00";"       1"
"3110878";"T001038";"60800";"G008753";"T001019";"2008JJ00";"       4"
"3110879";"T001038";"60800";"G008753";"T001019";"2009JJ00";"       0"
"3110880";"T001038";"60800";"G008753";"T001019";"2010JJ00";"       4"
"3110881";"T001038";"60800";"G008753";"T001019";"2011JJ00";"       3"
"3110882";"T001038";"60800";"G008753";"T001019";"2012JJ00";"       8"
"3110883";"T001038";"60800";"G008753";"T001019";"2013JJ00";"      16"
"3110884";"T001038";"60800";"G008753";"T001019";"2014JJ00";"      30"
"3110885";"T001038";"60800";"G008753";"T001019";"2015JJ00";"      68"
"3110886";"T001038";"60800";"G008753";"T001019";"2016JJ00";"      72"
"3110887";"T001038";"60800";"G008753";"T001019";"2017JJ00";"      60"
"3112590";"T001038";"60800";"G008766";"T001019";"1995JJ00";"      27"
"3112591";"T001038";"60800";"G008766";"T001019";"1996JJ00";"      42"
"3112592";"T001038";"60800";"G008766";"T001019";"1997JJ00";"      49"
"3112593";"T001038";"60800";"G008766";"T001019";"1998JJ00";"      30"
"3112594";"T001038";"60800";"G008766";"T001019";"1999JJ00";"      13"
"3112595";"T001038";"60800";"G008766";"T001019";"2000JJ00";"      20"
"3112596";"T001038";"60800";"G008766";"T001019";"2001JJ00";"      25"
"3112597";"T001038";"60800";"G008766";"T001019";"2002JJ00";"      14"
"3112598";"T001038";"60800";"G008766";"T001019";"2003JJ00";"      14"
"3112599";"T001038";"60800";"G008766";"T001019";"2004JJ00";"      14"
"3112600";"T001038";"60800";"G008766";"T001019";"2005JJ00";"      18"
"3112601";"T001038";"60800";"G008766";"T001019";"2006JJ00";"      16"
"3112602";"T001038";"60800";"G008766";"T001019";"2007JJ00";"      20"
"3112603";"T001038";"60800";"G008766";"T001019";"2008JJ00";"      22"
"3112604";"T001038";"60800";"G008766";"T001019";"2009JJ00";"      31"
"3112605";"T001038";"60800";"G008766";"T001019";"2010JJ00";"      48"
"3112606";"T001038";"60800";"G008766";"T001019";"2011JJ00";"      40"
"3112607";"T001038";"60800";"G008766";"T001019";"2012JJ00";"      33"
"3112608";"T001038";"60800";"G008766";"T001019";"2013JJ00";"      38"
"3112609";"T001038";"60800";"G008766";"T001019";"2014JJ00";"      36"
"3112610";"T001038";"60800";"G008766";"T001019";"2015JJ00";"      43"
"3112611";"T001038";"60800";"G008766";"T001019";"2016JJ00";"      54"
"3112612";"T001038";"60800";"G008766";"T001019";"2017JJ00";"      58"
"3116385";"T001038";"60900";"G008533";"T001019";"1995JJ00";"       3"
"3116386";"T001038";"60900";"G008533";"T001019";"1996JJ00";"       2"
"3116387";"T001038";"60900";"G008533";"T001019";"1997JJ00";"       2"
"3116388";"T001038";"60900";"G008533";"T001019";"1998JJ00";"       2"
"3116389";"T001038";"60900";"G008533";"T001019";"1999JJ00";"       7"
"3116390";"T001038";"60900";"G008533";"T001019";"2000JJ00";"       1"
"3116391";"T001038";"60900";"G008533";"T001019";"2001JJ00";"       5"
"3116392";"T001038";"60900";"G008533";"T001019";"2002JJ00";"       1"
"3116393";"T001038";"60900";"G008533";"T001019";"2003JJ00";"       5"
"3116394";"T001038";"60900";"G008533";"T001019";"2004JJ00";"       0"
"3116395";"T001038";"60900";"G008533";"T001019";"2005JJ00";"       4"
"3116396";"T001038";"60900";"G008533";"T001019";"2006JJ00";"       2"
"3116397";"T001038";"60900";"G008533";"T001019";"2007JJ00";"       2"
"3116398";"T001038";"60900";"G008533";"T001019";"2008JJ00";"       1"
"3116399";"T001038";"60900";"G008533";"T001019";"2009JJ00";"       2"
"3116400";"T001038";"60900";"G008533";"T001019";"2010JJ00";"       1"
"3116401";"T001038";"60900";"G008533";"T001019";"2011JJ00";"       4"
"3116402";"T001038";"60900";"G008533";"T001019";"2012JJ00";"       3"
"3116403";"T001038";"60900";"G008533";"T001019";"2013JJ00";"       6"
"3116404";"T001038";"60900";"G008533";"T001019";"2014JJ00";"       1"
"3116405";"T001038";"60900";"G008533";"T001019";"2015JJ00";"       1"
"3116406";"T001038";"60900";"G008533";"T001019";"2016JJ00";"       4"
"3116407";"T001038";"60900";"G008533";"T001019";"2017JJ00";"       1"
"3119260";"T001038";"60900";"G008559";"T001019";"1995JJ00";"       0"
"3119261";"T001038";"60900";"G008559";"T001019";"1996JJ00";"       0"
"3119262";"T001038";"60900";"G008559";"T001019";"1997JJ00";"       1"
"3119263";"T001038";"60900";"G008559";"T001019";"1998JJ00";"       0"
"3119264";"T001038";"60900";"G008559";"T001019";"1999JJ00";"       0"
"3119265";"T001038";"60900";"G008559";"T001019";"2000JJ00";"       0"
