"ID";"Nationaliteit";"Perioden";"TotaalAsielverzoekenEnNareizigers_1"
"3244";"NAT9444  ";"2007JJ00";"      90"
"3245";"NAT9444  ";"2008JJ00";"      80"
"3246";"NAT9444  ";"2009JJ00";"     130"
"3247";"NAT9444  ";"2010JJ00";"     150"
"3248";"NAT9444  ";"2011JJ00";"     200"
"3249";"NAT9444  ";"2012JJ00";"     575"
"3250";"NAT9444  ";"2013JJ00";"    2620"
"3251";"NAT9444  ";"2014JJ00";"   11595"
"3252";"NAT9444  ";"2015JJ00";"   27710"
"3253";"NAT9444  ";"2016JJ00";"   11310"
"3254";"NAT9444  ";"2017JJ00";"   11600"
"3255";"NAT9444  ";"2018JJ00";"    5210"
"3256";"NAT9445  ";"1975JJ00";"       ."
"3257";"NAT9445  ";"1976JJ00";"       ."
"3258";"NAT9445  ";"1977JJ00";"       ."
"3259";"NAT9445  ";"1978JJ00";"       ."
"3260";"NAT9445  ";"1979JJ00";"       ."
"3261";"NAT9445  ";"1980JJ00";"       ."
"3262";"NAT9445  ";"1981JJ00";"       ."
"3263";"NAT9445  ";"1982JJ00";"       ."
"3264";"NAT9445  ";"1983JJ00";"       ."
"3265";"NAT9445  ";"1984JJ00";"       ."
"3266";"NAT9445  ";"1985JJ00";"       ."
"3267";"NAT9445  ";"1986JJ00";"       ."
"3268";"NAT9445  ";"1987JJ00";"       ."
"3269";"NAT9445  ";"1988JJ00";"       ."
"3270";"NAT9445  ";"1989JJ00";"       ."
"3271";"NAT9445  ";"1990JJ00";"       ."
"3272";"NAT9445  ";"1991JJ00";"       ."
"3273";"NAT9445  ";"1992JJ00";"       ."
"3274";"NAT9445  ";"1993JJ00";"      15"
"3275";"NAT9445  ";"1994JJ00";"      15"
"3276";"NAT9445  ";"1995JJ00";"      10"
"3277";"NAT9445  ";"1996JJ00";"      10"
"3278";"NAT9445  ";"1997JJ00";"      30"
"3279";"NAT9445  ";"1998JJ00";"      40"
"3280";"NAT9445  ";"1999JJ00";"      20"
"3281";"NAT9445  ";"2000JJ00";"      40"
"3282";"NAT9445  ";"2001JJ00";"      55"
"3283";"NAT9445  ";"2002JJ00";"      15"
"3284";"NAT9445  ";"2003JJ00";"      10"
"3285";"NAT9445  ";"2004JJ00";"      10"
"3286";"NAT9445  ";"2005JJ00";"       0"
"3287";"NAT9445  ";"2006JJ00";"      10"
"3288";"NAT9445  ";"2007JJ00";"       5"
"3289";"NAT9445  ";"2008JJ00";"      15"
"3290";"NAT9445  ";"2009JJ00";"      10"
"3291";"NAT9445  ";"2010JJ00";"      25"
"3292";"NAT9445  ";"2011JJ00";"      15"
"3293";"NAT9445  ";"2012JJ00";"      20"
"3294";"NAT9445  ";"2013JJ00";"      10"
"3295";"NAT9445  ";"2014JJ00";"      15"
"3296";"NAT9445  ";"2015JJ00";"      35"
"3297";"NAT9445  ";"2016JJ00";"      20"
"3298";"NAT9445  ";"2017JJ00";"      65"
"3299";"NAT9445  ";"2018JJ00";"     180"
"3300";"NAT9450  ";"1975JJ00";"       ."
"3301";"NAT9450  ";"1976JJ00";"       ."
"3302";"NAT9450  ";"1977JJ00";"       ."
"3303";"NAT9450  ";"1978JJ00";"       ."
"3304";"NAT9450  ";"1979JJ00";"       ."
"3305";"NAT9450  ";"1980JJ00";"       ."
"3306";"NAT9450  ";"1981JJ00";"       ."
"3307";"NAT9450  ";"1982JJ00";"       ."
"3308";"NAT9450  ";"1983JJ00";"       ."
"3309";"NAT9450  ";"1984JJ00";"       ."
"3310";"NAT9450  ";"1985JJ00";"       ."
"3311";"NAT9450  ";"1986JJ00";"       ."
"3312";"NAT9450  ";"1987JJ00";"      85"
"3313";"NAT9450  ";"1988JJ00";"      50"
"3314";"NAT9450  ";"1989JJ00";"      50"
"3315";"NAT9450  ";"1990JJ00";"      85"
"3316";"NAT9450  ";"1991JJ00";"     100"
"3317";"NAT9450  ";"1992JJ00";"      35"
"3318";"NAT9450  ";"1993JJ00";"      60"
"3319";"NAT9450  ";"1994JJ00";"     100"
"3320";"NAT9450  ";"1995JJ00";"      50"
"3321";"NAT9450  ";"1996JJ00";"      50"
"3322";"NAT9450  ";"1997JJ00";"      90"
"3323";"NAT9450  ";"1998JJ00";"     100"
"3324";"NAT9450  ";"1999JJ00";"     200"
"3325";"NAT9450  ";"2000JJ00";"     475"
"3326";"NAT9450  ";"2001JJ00";"     460"
"3327";"NAT9450  ";"2002JJ00";"     410"
"3328";"NAT9450  ";"2003JJ00";"      95"
"3329";"NAT9450  ";"2004JJ00";"      35"
"3330";"NAT9450  ";"2005JJ00";"      40"
"3331";"NAT9450  ";"2006JJ00";"      50"
"3332";"NAT9450  ";"2007JJ00";"      20"
"3333";"NAT9450  ";"2008JJ00";"      30"
"3334";"NAT9450  ";"2009JJ00";"      30"
"3335";"NAT9450  ";"2010JJ00";"      30"
"3336";"NAT9450  ";"2011JJ00";"      20"
"3337";"NAT9450  ";"2012JJ00";"      15"
"3338";"NAT9450  ";"2013JJ00";"      20"
"3339";"NAT9450  ";"2014JJ00";"       5"
"3340";"NAT9450  ";"2015JJ00";"      15"
"3341";"NAT9450  ";"2016JJ00";"      10"
"3342";"NAT9450  ";"2017JJ00";"      10"
"3343";"NAT9450  ";"2018JJ00";"      10"
"3344";"NAT9454  ";"1975JJ00";"       ."
"3345";"NAT9454  ";"1976JJ00";"       ."
"3346";"NAT9454  ";"1977JJ00";"       ."
"3347";"NAT9454  ";"1978JJ00";"       ."
"3348";"NAT9454  ";"1979JJ00";"       ."
"3349";"NAT9454  ";"1980JJ00";"       ."
"3350";"NAT9454  ";"1981JJ00";"       ."
"3351";"NAT9454  ";"1982JJ00";"       ."
"3352";"NAT9454  ";"1983JJ00";"       ."
"3353";"NAT9454  ";"1984JJ00";"       ."
"3354";"NAT9454  ";"1985JJ00";"       ."
"3355";"NAT9454  ";"1986JJ00";"       ."
"3356";"NAT9454  ";"1987JJ00";"       ."
"3357";"NAT9454  ";"1988JJ00";"       ."
"3358";"NAT9454  ";"1989JJ00";"       ."
"3359";"NAT9454  ";"1990JJ00";"       ."
"3360";"NAT9454  ";"1991JJ00";"       ."
"3361";"NAT9454  ";"1992JJ00";"       ."
"3362";"NAT9454  ";"1993JJ00";"      50"
"3363";"NAT9454  ";"1994JJ00";"     150"
"3364";"NAT9454  ";"1995JJ00";"      40"
"3365";"NAT9454  ";"1996JJ00";"      60"
"3366";"NAT9454  ";"1997JJ00";"     140"
"3367";"NAT9454  ";"1998JJ00";"     175"
"3368";"NAT9454  ";"1999JJ00";"     195"
"3369";"NAT9454  ";"2000JJ00";"     185"
"3370";"NAT9454  ";"2001JJ00";"     120"
"3371";"NAT9454  ";"2002JJ00";"      55"
"3372";"NAT9454  ";"2003JJ00";"      35"
"3373";"NAT9454  ";"2004JJ00";"      10"
"3374";"NAT9454  ";"2005JJ00";"      10"
"3375";"NAT9454  ";"2006JJ00";"       ."
"3376";"NAT9454  ";"2007JJ00";"       5"
"3377";"NAT9454  ";"2008JJ00";"       ."
"3378";"NAT9454  ";"2009JJ00";"       0"
"3379";"NAT9454  ";"2010JJ00";"      20"
"3380";"NAT9454  ";"2011JJ00";"       ."
"3381";"NAT9454  ";"2012JJ00";"       ."
"3382";"NAT9454  ";"2013JJ00";"       ."
"3383";"NAT9454  ";"2014JJ00";"       ."
"3384";"NAT9454  ";"2015JJ00";"       ."
"3385";"NAT9454  ";"2016JJ00";"       ."
"3386";"NAT9454  ";"2017JJ00";"       ."
"3387";"NAT9454  ";"2018JJ00";"       0"
"3388";"NAT9455  ";"1975JJ00";"       ."
"3389";"NAT9455  ";"1976JJ00";"       ."
"3390";"NAT9455  ";"1977JJ00";"       ."
"3391";"NAT9455  ";"1978JJ00";"       ."
"3392";"NAT9455  ";"1979JJ00";"       ."
"3393";"NAT9455  ";"1980JJ00";"      35"
"3394";"NAT9455  ";"1981JJ00";"      15"
"3395";"NAT9455  ";"1982JJ00";"      20"
"3396";"NAT9455  ";"1983JJ00";"      20"
"3397";"NAT9455  ";"1984JJ00";"      10"
"3398";"NAT9455  ";"1985JJ00";"      20"
"3399";"NAT9455  ";"1986JJ00";"       ."
"3400";"NAT9455  ";"1987JJ00";"      30"
"3401";"NAT9455  ";"1988JJ00";"      15"
"3402";"NAT9455  ";"1989JJ00";"      85"
"3403";"NAT9455  ";"1990JJ00";"      40"
"3404";"NAT9455  ";"1991JJ00";"     250"
"3405";"NAT9455  ";"1992JJ00";"     395"
"3406";"NAT9455  ";"1993JJ00";"     130"
"3407";"NAT9455  ";"1994JJ00";"      45"
"3408";"NAT9455  ";"1995JJ00";"       5"
"3409";"NAT9455  ";"1996JJ00";"       5"
"3410";"NAT9455  ";"1997JJ00";"       ."
"3411";"NAT9455  ";"1998JJ00";"       ."
"3412";"NAT9455  ";"1999JJ00";"       0"
"3413";"NAT9455  ";"2000JJ00";"       ."
"3414";"NAT9455  ";"2001JJ00";"       ."
"3415";"NAT9455  ";"2002JJ00";"       ."
"3416";"NAT9455  ";"2003JJ00";"       ."
"3417";"NAT9455  ";"2004JJ00";"       ."
"3418";"NAT9455  ";"2005JJ00";"       ."
"3419";"NAT9455  ";"2006JJ00";"       ."
"3420";"NAT9455  ";"2007JJ00";"       ."
"3421";"NAT9455  ";"2008JJ00";"       ."
"3422";"NAT9455  ";"2009JJ00";"       ."
"3423";"NAT9455  ";"2010JJ00";"       ."
"3424";"NAT9455  ";"2011JJ00";"       ."
"3425";"NAT9455  ";"2012JJ00";"       ."
"3426";"NAT9455  ";"2013JJ00";"       ."
"3427";"NAT9455  ";"2014JJ00";"       ."
"3428";"NAT9455  ";"2015JJ00";"       ."
"3429";"NAT9455  ";"2016JJ00";"       ."
"3430";"NAT9455  ";"2017JJ00";"       ."
"3431";"NAT9455  ";"2018JJ00";"       ."
"3432";"NAT9456  ";"1975JJ00";"       ."
"3433";"NAT9456  ";"1976JJ00";"       ."
"3434";"NAT9456  ";"1977JJ00";"       ."
"3435";"NAT9456  ";"1978JJ00";"       ."
"3436";"NAT9456  ";"1979JJ00";"       ."
"3437";"NAT9456  ";"1980JJ00";"       ."
"3438";"NAT9456  ";"1981JJ00";"       ."
"3439";"NAT9456  ";"1982JJ00";"       ."
"3440";"NAT9456  ";"1983JJ00";"       ."
"3441";"NAT9456  ";"1984JJ00";"       ."
"3442";"NAT9456  ";"1985JJ00";"       ."
"3443";"NAT9456  ";"1986JJ00";"       ."
"3444";"NAT9456  ";"1987JJ00";"       ."
"3445";"NAT9456  ";"1988JJ00";"       ."
"3446";"NAT9456  ";"1989JJ00";"       ."
"3447";"NAT9456  ";"1990JJ00";"       ."
"3448";"NAT9456  ";"1991JJ00";"       ."
"3449";"NAT9456  ";"1992JJ00";"       ."
"3450";"NAT9456  ";"1993JJ00";"      30"
"3451";"NAT9456  ";"1994JJ00";"      65"
"3452";"NAT9456  ";"1995JJ00";"      25"
"3453";"NAT9456  ";"1996JJ00";"      25"
"3454";"NAT9456  ";"1997JJ00";"      20"
"3455";"NAT9456  ";"1998JJ00";"      25"
"3456";"NAT9456  ";"1999JJ00";"      20"
"3457";"NAT9456  ";"2000JJ00";"       ."
"3458";"NAT9456  ";"2001JJ00";"       ."
"3459";"NAT9456  ";"2002JJ00";"       ."
"3460";"NAT9456  ";"2003JJ00";"       ."
"3461";"NAT9456  ";"2004JJ00";"       ."
"3462";"NAT9456  ";"2005JJ00";"       ."
"3463";"NAT9456  ";"2006JJ00";"       ."
"3464";"NAT9456  ";"2007JJ00";"       5"
"3465";"NAT9456  ";"2008JJ00";"      15"
"3466";"NAT9456  ";"2009JJ00";"      10"
"3467";"NAT9456  ";"2010JJ00";"      10"
"3468";"NAT9456  ";"2011JJ00";"      25"
"3469";"NAT9456  ";"2012JJ00";"      15"
"3470";"NAT9456  ";"2013JJ00";"      20"
"3471";"NAT9456  ";"2014JJ00";"      15"
"3472";"NAT9456  ";"2015JJ00";"      35"
"3473";"NAT9456  ";"2016JJ00";"     205"
"3474";"NAT9456  ";"2017JJ00";"     185"
"3475";"NAT9456  ";"2018JJ00";"     415"
"3476";"NAT9458  ";"1975JJ00";"       ."
"3477";"NAT9458  ";"1976JJ00";"       ."
"3478";"NAT9458  ";"1977JJ00";"       ."
"3479";"NAT9458  ";"1978JJ00";"       ."
"3480";"NAT9458  ";"1979JJ00";"       ."
"3481";"NAT9458  ";"1980JJ00";"     605"
"3482";"NAT9458  ";"1981JJ00";"      50"
"3483";"NAT9458  ";"1982JJ00";"     100"
"3484";"NAT9458  ";"1983JJ00";"     420"
"3485";"NAT9458  ";"1984JJ00";"     455"
"3486";"NAT9458  ";"1985JJ00";"    1030"
"3487";"NAT9458  ";"1986JJ00";"    1380"
"3488";"NAT9458  ";"1987JJ00";"    1360"
"3489";"NAT9458  ";"1988JJ00";"     380"
"3490";"NAT9458  ";"1989JJ00";"     485"
"3491";"NAT9458  ";"1990JJ00";"     795"
"3492";"NAT9458  ";"1991JJ00";"     915"
"3493";"NAT9458  ";"1992JJ00";"     720"
"3494";"NAT9458  ";"1993JJ00";"     635"
"3495";"NAT9458  ";"1994JJ00";"     620"
"3496";"NAT9458  ";"1995JJ00";"     700"
"3497";"NAT9458  ";"1996JJ00";"     690"
"3498";"NAT9458  ";"1997JJ00";"    1135"
"3499";"NAT9458  ";"1998JJ00";"    1220"
"3500";"NAT9458  ";"1999JJ00";"    1490"
"3501";"NAT9458  ";"2000JJ00";"    2245"
"3502";"NAT9458  ";"2001JJ00";"    1400"
"3503";"NAT9458  ";"2002JJ00";"     640"
"3504";"NAT9458  ";"2003JJ00";"     415"
"3505";"NAT9458  ";"2004JJ00";"     340"
"3506";"NAT9458  ";"2005JJ00";"     290"
"3507";"NAT9458  ";"2006JJ00";"     340"
"3508";"NAT9458  ";"2007JJ00";"     145"
"3509";"NAT9458  ";"2008JJ00";"     115"
"3510";"NAT9458  ";"2009JJ00";"      85"
"3511";"NAT9458  ";"2010JJ00";"     105"
"3512";"NAT9458  ";"2011JJ00";"     110"
"3513";"NAT9458  ";"2012JJ00";"     105"
"3514";"NAT9458  ";"2013JJ00";"      85"
"3515";"NAT9458  ";"2014JJ00";"      80"
"3516";"NAT9458  ";"2015JJ00";"      70"
"3517";"NAT9458  ";"2016JJ00";"     260"
"3518";"NAT9458  ";"2017JJ00";"     510"
"3519";"NAT9458  ";"2018JJ00";"    1380"
"3520";"NAT9460  ";"1975JJ00";"       ."
"3521";"NAT9460  ";"1976JJ00";"       ."
"3522";"NAT9460  ";"1977JJ00";"       ."
"3523";"NAT9460  ";"1978JJ00";"       ."
"3524";"NAT9460  ";"1979JJ00";"       ."
"3525";"NAT9460  ";"1980JJ00";"       ."
"3526";"NAT9460  ";"1981JJ00";"       ."
"3527";"NAT9460  ";"1982JJ00";"       ."
"3528";"NAT9460  ";"1983JJ00";"       ."
"3529";"NAT9460  ";"1984JJ00";"       ."
"3530";"NAT9460  ";"1985JJ00";"       ."
"3531";"NAT9460  ";"1986JJ00";"       ."
"3532";"NAT9460  ";"1987JJ00";"       ."
"3533";"NAT9460  ";"1988JJ00";"      15"
"3534";"NAT9460  ";"1989JJ00";"       ."
"3535";"NAT9460  ";"1990JJ00";"       ."
"3536";"NAT9460  ";"1991JJ00";"      10"
"3537";"NAT9460  ";"1992JJ00";"      15"
"3538";"NAT9460  ";"1993JJ00";"      30"
"3539";"NAT9460  ";"1994JJ00";"      10"
"3540";"NAT9460  ";"1995JJ00";"       5"
"3541";"NAT9460  ";"1996JJ00";"       ."
"3542";"NAT9460  ";"1997JJ00";"       ."
"3543";"NAT9460  ";"1998JJ00";"      15"
"3544";"NAT9460  ";"1999JJ00";"      20"
"3545";"NAT9460  ";"2000JJ00";"      55"
"3546";"NAT9460  ";"2001JJ00";"      60"
"3547";"NAT9460  ";"2002JJ00";"      50"
"3548";"NAT9460  ";"2003JJ00";"      25"
"3549";"NAT9460  ";"2004JJ00";"      35"
"3550";"NAT9460  ";"2005JJ00";"      20"
"3551";"NAT9460  ";"2006JJ00";"      40"
"3552";"NAT9460  ";"2007JJ00";"      30"
"3553";"NAT9460  ";"2008JJ00";"      30"
"3554";"NAT9460  ";"2009JJ00";"      65"
"3555";"NAT9460  ";"2010JJ00";"      85"
"3556";"NAT9460  ";"2011JJ00";"     110"
"3557";"NAT9460  ";"2012JJ00";"     130"
"3558";"NAT9460  ";"2013JJ00";"     185"
"3559";"NAT9460  ";"2014JJ00";"     200"
"3560";"NAT9460  ";"2015JJ00";"     205"
"3561";"NAT9460  ";"2016JJ00";"     130"
"3562";"NAT9460  ";"2017JJ00";"     130"
"3563";"NAT9460  ";"2018JJ00";"     240"
"3564";"NAT9464  ";"1975JJ00";"       ."
"3565";"NAT9464  ";"1976JJ00";"       ."
"3566";"NAT9464  ";"1977JJ00";"       ."
"3567";"NAT9464  ";"1978JJ00";"       ."
"3568";"NAT9464  ";"1979JJ00";"       ."
"3569";"NAT9464  ";"1980JJ00";"       ."
"3570";"NAT9464  ";"1981JJ00";"       ."
"3571";"NAT9464  ";"1982JJ00";"       ."
"3572";"NAT9464  ";"1983JJ00";"       ."
"3573";"NAT9464  ";"1984JJ00";"       ."
"3574";"NAT9464  ";"1985JJ00";"       ."
"3575";"NAT9464  ";"1986JJ00";"       ."
"3576";"NAT9464  ";"1987JJ00";"       ."
"3577";"NAT9464  ";"1988JJ00";"       ."
"3578";"NAT9464  ";"1989JJ00";"       ."
"3579";"NAT9464  ";"1990JJ00";"       ."
"3580";"NAT9464  ";"1991JJ00";"       ."
"3581";"NAT9464  ";"1992JJ00";"       ."
"3582";"NAT9464  ";"1993JJ00";"       ."
"3583";"NAT9464  ";"1994JJ00";"       ."
"3584";"NAT9464  ";"1995JJ00";"       0"
"3585";"NAT9464  ";"1996JJ00";"       ."
"3586";"NAT9464  ";"1997JJ00";"       ."
"3587";"NAT9464  ";"1998JJ00";"       0"
"3588";"NAT9464  ";"1999JJ00";"       0"
"3589";"NAT9464  ";"2000JJ00";"       ."
"3590";"NAT9464  ";"2001JJ00";"       ."
"3591";"NAT9464  ";"2002JJ00";"       ."
"3592";"NAT9464  ";"2003JJ00";"       ."
"3593";"NAT9464  ";"2004JJ00";"       ."
"3594";"NAT9464  ";"2005JJ00";"       ."
"3595";"NAT9464  ";"2006JJ00";"       ."
"3596";"NAT9464  ";"2007JJ00";"       ."
"3597";"NAT9464  ";"2008JJ00";"       0"
"3598";"NAT9464  ";"2009JJ00";"       5"
"3599";"NAT9464  ";"2010JJ00";"       5"
"3600";"NAT9464  ";"2011JJ00";"       ."
"3601";"NAT9464  ";"2012JJ00";"       ."
"3602";"NAT9464  ";"2013JJ00";"       5"
"3603";"NAT9464  ";"2014JJ00";"       5"
"3604";"NAT9464  ";"2015JJ00";"       5"
"3605";"NAT9464  ";"2016JJ00";"      30"
"3606";"NAT9464  ";"2017JJ00";"      80"
"3607";"NAT9464  ";"2018JJ00";"     160"
"3608";"NAT9466  ";"1975JJ00";"       ."
"3609";"NAT9466  ";"1976JJ00";"       ."
"3610";"NAT9466  ";"1977JJ00";"       ."
"3611";"NAT9466  ";"1978JJ00";"       ."
"3612";"NAT9466  ";"1979JJ00";"       ."
"3613";"NAT9466  ";"1980JJ00";"      20"
"3614";"NAT9466  ";"1981JJ00";"       ."
"3615";"NAT9466  ";"1982JJ00";"       ."
"3616";"NAT9466  ";"1983JJ00";"       ."
"3617";"NAT9466  ";"1984JJ00";"       ."
"3618";"NAT9466  ";"1985JJ00";"       ."
"3619";"NAT9466  ";"1986JJ00";"       ."
"3620";"NAT9466  ";"1987JJ00";"       ."
"3621";"NAT9466  ";"1988JJ00";"       ."
"3622";"NAT9466  ";"1989JJ00";"      10"
"3623";"NAT9466  ";"1990JJ00";"      90"
"3624";"NAT9466  ";"1991JJ00";"     505"
"3625";"NAT9466  ";"1992JJ00";"      30"
"3626";"NAT9466  ";"1993JJ00";"      40"
"3627";"NAT9466  ";"1994JJ00";"      15"
"3628";"NAT9466  ";"1995JJ00";"      15"
"3629";"NAT9466  ";"1996JJ00";"      60"
"3630";"NAT9466  ";"1997JJ00";"      45"
"3631";"NAT9466  ";"1998JJ00";"      50"
"3632";"NAT9466  ";"1999JJ00";"      40"
"3633";"NAT9466  ";"2000JJ00";"      70"
"3634";"NAT9466  ";"2001JJ00";"      50"
"3635";"NAT9466  ";"2002JJ00";"      70"
"3636";"NAT9466  ";"2003JJ00";"      15"
"3637";"NAT9466  ";"2004JJ00";"      20"
"3638";"NAT9466  ";"2005JJ00";"      15"
"3639";"NAT9466  ";"2006JJ00";"      25"
"3640";"NAT9466  ";"2007JJ00";"      10"
"3641";"NAT9466  ";"2008JJ00";"      10"
"3642";"NAT9466  ";"2009JJ00";"      10"
"3643";"NAT9466  ";"2010JJ00";"      15"
"3644";"NAT9466  ";"2011JJ00";"       5"
"3645";"NAT9466  ";"2012JJ00";"       5"
"3646";"NAT9466  ";"2013JJ00";"       5"
"3647";"NAT9466  ";"2014JJ00";"      20"
"3648";"NAT9466  ";"2015JJ00";"      65"
"3649";"NAT9466  ";"2016JJ00";"      60"
"3650";"NAT9466  ";"2017JJ00";"      35"
"3651";"NAT9466  ";"2018JJ00";"      45"
"3652";"NAT9467  ";"1975JJ00";"       ."
"3653";"NAT9467  ";"1976JJ00";"       ."
"3654";"NAT9467  ";"1977JJ00";"       ."
"3655";"NAT9467  ";"1978JJ00";"       ."
"3656";"NAT9467  ";"1979JJ00";"       ."
"3657";"NAT9467  ";"1980JJ00";"       ."
"3658";"NAT9467  ";"1981JJ00";"       ."
"3659";"NAT9467  ";"1982JJ00";"       ."
"3660";"NAT9467  ";"1983JJ00";"       ."
"3661";"NAT9467  ";"1984JJ00";"       ."
"3662";"NAT9467  ";"1985JJ00";"       ."
"3663";"NAT9467  ";"1986JJ00";"       ."
"3664";"NAT9467  ";"1987JJ00";"       ."
"3665";"NAT9467  ";"1988JJ00";"       ."
"3666";"NAT9467  ";"1989JJ00";"       ."
"3667";"NAT9467  ";"1990JJ00";"       ."
"3668";"NAT9467  ";"1991JJ00";"       ."
"3669";"NAT9467  ";"1992JJ00";"      15"
"3670";"NAT9467  ";"1993JJ00";"      10"
"3671";"NAT9467  ";"1994JJ00";"      40"
"3672";"NAT9467  ";"1995JJ00";"       5"
"3673";"NAT9467  ";"1996JJ00";"       5"
"3674";"NAT9467  ";"1997JJ00";"      30"
"3675";"NAT9467  ";"1998JJ00";"      25"
"3676";"NAT9467  ";"1999JJ00";"      40"
"3677";"NAT9467  ";"2000JJ00";"     110"
"3678";"NAT9467  ";"2001JJ00";"     115"
"3679";"NAT9467  ";"2002JJ00";"     130"
"3680";"NAT9467  ";"2003JJ00";"      55"
"3681";"NAT9467  ";"2004JJ00";"      25"
"3682";"NAT9467  ";"2005JJ00";"      30"
"3683";"NAT9467  ";"2006JJ00";"      45"
"3684";"NAT9467  ";"2007JJ00";"      15"
"3685";"NAT9467  ";"2008JJ00";"       5"
"3686";"NAT9467  ";"2009JJ00";"      40"
"3687";"NAT9467  ";"2010JJ00";"      65"
"3688";"NAT9467  ";"2011JJ00";"     275"
"3689";"NAT9467  ";"2012JJ00";"      65"
"3690";"NAT9467  ";"2013JJ00";"      70"
"3691";"NAT9467  ";"2014JJ00";"      50"
"3692";"NAT9467  ";"2015JJ00";"      50"
"3693";"NAT9467  ";"2016JJ00";"      25"
"3694";"NAT9467  ";"2017JJ00";"     115"
"3695";"NAT9467  ";"2018JJ00";"     260"
"3696";"NAT9470  ";"1975JJ00";"       ."
"3697";"NAT9470  ";"1976JJ00";"       ."
"3698";"NAT9470  ";"1977JJ00";"       ."
"3699";"NAT9470  ";"1978JJ00";"       ."
"3700";"NAT9470  ";"1979JJ00";"       ."
"3701";"NAT9470  ";"1980JJ00";"       ."
"3702";"NAT9470  ";"1981JJ00";"      15"
"3703";"NAT9470  ";"1982JJ00";"      10"
"3704";"NAT9470  ";"1983JJ00";"       ."
"3705";"NAT9470  ";"1984JJ00";"      10"
"3706";"NAT9470  ";"1985JJ00";"      35"
"3707";"NAT9470  ";"1986JJ00";"      45"
"3708";"NAT9470  ";"1987JJ00";"      55"
"3709";"NAT9470  ";"1988JJ00";"      50"
"3710";"NAT9470  ";"1989JJ00";"      35"
"3711";"NAT9470  ";"1990JJ00";"      35"
"3712";"NAT9470  ";"1991JJ00";"      20"
"3713";"NAT9470  ";"1992JJ00";"      20"
"3714";"NAT9470  ";"1993JJ00";"      35"
"3715";"NAT9470  ";"1994JJ00";"      25"
"3716";"NAT9470  ";"1995JJ00";"      10"
"3717";"NAT9470  ";"1996JJ00";"       5"
"3718";"NAT9470  ";"1997JJ00";"       5"
"3719";"NAT9470  ";"1998JJ00";"       5"
"3720";"NAT9470  ";"1999JJ00";"      15"
"3721";"NAT9470  ";"2000JJ00";"       5"
"3722";"NAT9470  ";"2001JJ00";"       5"
"3723";"NAT9470  ";"2002JJ00";"       5"
"3724";"NAT9470  ";"2003JJ00";"       0"
"3725";"NAT9470  ";"2004JJ00";"       5"
"3726";"NAT9470  ";"2005JJ00";"       0"
"3727";"NAT9470  ";"2006JJ00";"       5"
"3728";"NAT9470  ";"2007JJ00";"       5"
"3729";"NAT9470  ";"2008JJ00";"       5"
"3730";"NAT9470  ";"2009JJ00";"      10"
"3731";"NAT9470  ";"2010JJ00";"       0"
"3732";"NAT9470  ";"2011JJ00";"       0"
"3733";"NAT9470  ";"2012JJ00";"       5"
"3734";"NAT9470  ";"2013JJ00";"       0"
"3735";"NAT9470  ";"2014JJ00";"       5"
"3736";"NAT9470  ";"2015JJ00";"      15"
"3737";"NAT9470  ";"2016JJ00";"      10"
"3738";"NAT9470  ";"2017JJ00";"      10"
"3739";"NAT9470  ";"2018JJ00";"      10"
"3740";"NAT9488  ";"1975JJ00";"       ."
"3741";"NAT9488  ";"1976JJ00";"       ."
"3742";"NAT9488  ";"1977JJ00";"       ."
"3743";"NAT9488  ";"1978JJ00";"       ."
"3744";"NAT9488  ";"1979JJ00";"       ."
"3745";"NAT9488  ";"1980JJ00";"       ."
"3746";"NAT9488  ";"1981JJ00";"       ."
"3747";"NAT9488  ";"1982JJ00";"       ."
"3748";"NAT9488  ";"1983JJ00";"       ."
"3749";"NAT9488  ";"1984JJ00";"       ."
"3750";"NAT9488  ";"1985JJ00";"       ."
"3751";"NAT9488  ";"1986JJ00";"       ."
"3752";"NAT9488  ";"1987JJ00";"       ."
"3753";"NAT9488  ";"1988JJ00";"      50"
"3754";"NAT9488  ";"1989JJ00";"     400"
"3755";"NAT9488  ";"1990JJ00";"     425"
"3756";"NAT9488  ";"1991JJ00";"     225"
"3757";"NAT9488  ";"1992JJ00";"     160"
"3758";"NAT9488  ";"1993JJ00";"     685"
"3759";"NAT9488  ";"1994JJ00";"     825"
"3760";"NAT9488  ";"1995JJ00";"     740"
"3761";"NAT9488  ";"1996JJ00";"     350"
"3762";"NAT9488  ";"1997JJ00";"     475"
"3763";"NAT9488  ";"1998JJ00";"     825"
"3764";"NAT9488  ";"1999JJ00";"     925"
"3765";"NAT9488  ";"2000JJ00";"    1210"
"3766";"NAT9488  ";"2001JJ00";"    1125"
"3767";"NAT9488  ";"2002JJ00";"     530"
"3768";"NAT9488  ";"2003JJ00";"     770"
"3769";"NAT9488  ";"2004JJ00";"    1065"
"3770";"NAT9488  ";"2005JJ00";"    1365"
"3771";"NAT9488  ";"2006JJ00";"    1260"
"3772";"NAT9488  ";"2007JJ00";"     600"
"3773";"NAT9488  ";"2008JJ00";"     560"
"3774";"NAT9488  ";"2009JJ00";"     750"
"3775";"NAT9488  ";"2010JJ00";"     800"
"3776";"NAT9488  ";"2011JJ00";"     835"
"3777";"NAT9488  ";"2012JJ00";"     680"
"3778";"NAT9488  ";"2013JJ00";"     450"
"3779";"NAT9488  ";"2014JJ00";"     845"
